,date,RATE,RATE_30days_ago,change,RATE_7days
2266,2011-08-23,3.25,3.26,same,3.26
2267,2011-08-24,3.26,3.26,up,3.27
2268,2011-08-25,3.26,3.26,same,3.26
2269,2011-08-26,3.26,3.26,same,3.26
2270,2011-08-27,3.26,3.26,same,3.26
2271,2011-08-28,3.26,3.26,same,3.26
2272,2011-08-29,3.26,3.27,down,3.26
2273,2011-08-30,3.26,3.27,down,3.25
2274,2011-08-31,3.27,3.27,down,3.23
2275,2011-09-01,3.26,3.26,up,3.27
2276,2011-09-02,3.26,3.26,down,3.25
2277,2011-09-03,3.26,3.25,same,3.25
2278,2011-09-04,3.26,3.25,same,3.25
2279,2011-09-05,3.26,3.26,down,3.25
2280,2011-09-06,3.25,3.26,down,3.25
2281,2011-09-07,3.23,3.26,same,3.26
2282,2011-09-08,3.27,3.25,up,3.26
2283,2011-09-09,3.25,3.31,down,3.25
2284,2011-09-10,3.25,3.29,down,3.25
2285,2011-09-11,3.25,3.25,same,3.25
2286,2011-09-12,3.25,3.24,same,3.24
2287,2011-09-13,3.25,3.24,up,3.27
2288,2011-09-14,3.26,3.24,up,3.28
2289,2011-09-15,3.26,3.24,up,3.25
2290,2011-09-16,3.25,3.22,up,3.23
2291,2011-09-17,3.25,3.2,up,3.23
2292,2011-09-18,3.25,3.22,up,3.23
2293,2011-09-19,3.24,3.23,up,3.24
2294,2011-09-20,3.27,3.23,up,3.24
2295,2011-09-21,3.28,3.23,up,3.26
2296,2011-09-22,3.25,3.2,up,3.26
2297,2011-09-23,3.23,3.25,up,3.28
2298,2011-09-24,3.23,3.26,up,3.28
2299,2011-09-25,3.23,3.26,up,3.28
2300,2011-09-26,3.24,3.26,up,3.28
2301,2011-09-27,3.24,3.26,down,3.25
2302,2011-09-28,3.26,3.26,down,3.23
2303,2011-09-29,3.26,3.26,down,3.25
2304,2011-09-30,3.28,3.26,down,3.25
2305,2011-10-01,3.28,3.27,down,3.25
2306,2011-10-02,3.28,3.26,down,3.25
2307,2011-10-03,3.28,3.26,down,3.25
2308,2011-10-04,3.25,3.26,down,3.24
2309,2011-10-05,3.23,3.26,down,3.24
2310,2011-10-06,3.25,3.26,down,3.24
2311,2011-10-07,3.25,3.25,down,3.24
2312,2011-10-08,3.25,3.23,up,3.24
2313,2011-10-09,3.25,3.27,down,3.24
2314,2011-10-10,3.25,3.25,down,3.22
2315,2011-10-11,3.24,3.25,up,3.27
2316,2011-10-12,3.24,3.25,up,3.26
2317,2011-10-13,3.24,3.25,same,3.25
2318,2011-10-14,3.24,3.25,down,3.23
2319,2011-10-15,3.24,3.26,down,3.23
2320,2011-10-16,3.24,3.26,down,3.23
2321,2011-10-17,3.22,3.25,down,3.24
2322,2011-10-18,3.27,3.25,down,3.24
2323,2011-10-19,3.26,3.25,down,3.23
2324,2011-10-20,3.25,3.24,down,3.23
2325,2011-10-21,3.23,3.27,down,3.23
2326,2011-10-22,3.23,3.28,down,3.23
2327,2011-10-23,3.23,3.25,down,3.23
2328,2011-10-24,3.24,3.23,up,3.26
2329,2011-10-25,3.24,3.23,up,3.25
2330,2011-10-26,3.23,3.23,up,3.25
2331,2011-10-27,3.23,3.24,up,3.25
2332,2011-10-28,3.23,3.24,up,3.25
2333,2011-10-29,3.23,3.26,down,3.25
2334,2011-10-30,3.23,3.26,down,3.25
2335,2011-10-31,3.26,3.28,down,3.26
2336,2011-11-01,3.25,3.28,down,3.27
2337,2011-11-02,3.25,3.28,same,3.28
2338,2011-11-03,3.25,3.28,down,3.26
2339,2011-11-04,3.25,3.25,same,3.25
2340,2011-11-05,3.25,3.23,up,3.25
2341,2011-11-06,3.25,3.25,same,3.25
2342,2011-11-07,3.26,3.25,same,3.25
2343,2011-11-08,3.27,3.25,up,3.26
2344,2011-11-09,3.28,3.25,up,3.26
2345,2011-11-10,3.26,3.25,up,3.26
2346,2011-11-11,3.25,3.24,up,3.26
2347,2011-11-12,3.25,3.24,up,3.26
2348,2011-11-13,3.25,3.24,up,3.26
2349,2011-11-14,3.25,3.24,up,3.26
2350,2011-11-15,3.26,3.24,up,3.27
2351,2011-11-16,3.26,3.24,up,3.26
2352,2011-11-17,3.26,3.22,up,3.26
2353,2011-11-18,3.26,3.27,down,3.26
2354,2011-11-19,3.26,3.26,same,3.26
2355,2011-11-20,3.26,3.25,up,3.26
2356,2011-11-21,3.26,3.23,up,3.26
2357,2011-11-22,3.27,3.23,up,3.25
2358,2011-11-23,3.26,3.23,up,3.27
2359,2011-11-24,3.26,3.24,up,3.26
2360,2011-11-25,3.26,3.24,up,3.25
2361,2011-11-26,3.26,3.23,up,3.25
2362,2011-11-27,3.26,3.23,up,3.25
2363,2011-11-28,3.26,3.23,up,3.25
2364,2011-11-29,3.25,3.23,up,3.27
2365,2011-11-30,3.27,3.23,up,3.26
2366,2011-12-01,3.26,3.26,same,3.26
2367,2011-12-02,3.25,3.25,same,3.25
2368,2011-12-03,3.25,3.25,same,3.25
2369,2011-12-04,3.25,3.25,same,3.25
2370,2011-12-05,3.25,3.25,up,3.26
2371,2011-12-06,3.27,3.25,up,3.26
2372,2011-12-07,3.26,3.25,same,3.25
2373,2011-12-08,3.26,3.26,same,3.26
2374,2011-12-09,3.25,3.27,down,3.25
2375,2011-12-10,3.25,3.28,down,3.25
2376,2011-12-11,3.25,3.26,down,3.25
2377,2011-12-12,3.26,3.25,up,3.26
2378,2011-12-13,3.26,3.25,up,3.28
2379,2011-12-14,3.25,3.25,up,3.3
2380,2011-12-15,3.26,3.25,up,3.26
2381,2011-12-16,3.25,3.26,same,3.26
2382,2011-12-17,3.25,3.26,same,3.26
2383,2011-12-18,3.25,3.26,same,3.26
2384,2011-12-19,3.26,3.26,same,3.26
2385,2011-12-20,3.28,3.26,same,3.26
2386,2011-12-21,3.3,3.26,up,3.28
2387,2011-12-22,3.26,3.26,up,3.27
2388,2011-12-23,3.26,3.27,up,3.29
2389,2011-12-24,3.26,3.26,up,3.29
2390,2011-12-25,3.26,3.26,up,3.29
2391,2011-12-26,3.26,3.26,down,3.25
2392,2011-12-27,3.26,3.26,down,3.25
2393,2011-12-28,3.28,3.26,down,3.24
2394,2011-12-29,3.27,3.26,down,3.25
2395,2011-12-30,3.29,3.25,same,3.25
2396,2011-12-31,3.29,3.27,down,3.25
2397,2012-01-01,3.29,3.26,down,3.25
2398,2012-01-02,3.25,3.25,same,3.25
2399,2012-01-03,3.25,3.25,up,3.28
2400,2012-01-04,3.24,3.25,up,3.28
2401,2012-01-05,3.25,3.25,same,3.25
2402,2012-01-06,3.25,3.27,down,3.25
2403,2012-01-07,3.25,3.26,down,3.25
2404,2012-01-08,3.25,3.26,down,3.25
2405,2012-01-09,3.25,3.25,up,3.26
2406,2012-01-10,3.28,3.25,up,3.26
2407,2012-01-11,3.28,3.25,up,3.26
2408,2012-01-12,3.25,3.26,up,3.27
2409,2012-01-13,3.25,3.26,up,3.27
2410,2012-01-14,3.25,3.25,up,3.27
2411,2012-01-15,3.25,3.26,up,3.27
2412,2012-01-16,3.26,3.25,up,3.27
2413,2012-01-17,3.26,3.25,up,3.27
2414,2012-01-18,3.26,3.25,down,3.23
2415,2012-01-19,3.27,3.26,same,3.26
2416,2012-01-20,3.27,3.28,down,3.26
2417,2012-01-21,3.27,3.3,down,3.26
2418,2012-01-22,3.27,3.26,same,3.26
2419,2012-01-23,3.27,3.26,up,3.27
2420,2012-01-24,3.27,3.26,up,3.27
2421,2012-01-25,3.23,3.26,same,3.26
2422,2012-01-26,3.26,3.26,down,3.25
2423,2012-01-27,3.26,3.26,down,3.25
2424,2012-01-28,3.26,3.28,down,3.25
2425,2012-01-29,3.26,3.27,down,3.25
2426,2012-01-30,3.27,3.29,down,3.24
2427,2012-01-31,3.27,3.29,down,3.28
2428,2012-02-01,3.26,3.29,down,3.27
2429,2012-02-02,3.25,3.25,same,3.25
2430,2012-02-03,3.25,3.25,same,3.25
2431,2012-02-04,3.25,3.24,up,3.25
2432,2012-02-05,3.25,3.25,same,3.25
2433,2012-02-06,3.24,3.25,same,3.25
2434,2012-02-07,3.28,3.25,same,3.25
2435,2012-02-08,3.27,3.25,same,3.25
2436,2012-02-09,3.25,3.25,same,3.25
2437,2012-02-10,3.25,3.28,down,3.25
2438,2012-02-11,3.25,3.28,down,3.25
2439,2012-02-12,3.25,3.25,same,3.25
2440,2012-02-13,3.25,3.25,up,3.26
2441,2012-02-14,3.25,3.25,same,3.25
2442,2012-02-15,3.25,3.25,same,3.25
2443,2012-02-16,3.25,3.26,down,3.25
2444,2012-02-17,3.25,3.26,down,3.25
2445,2012-02-18,3.25,3.26,down,3.25
2446,2012-02-19,3.25,3.27,down,3.25
2447,2012-02-20,3.26,3.27,down,3.25
2448,2012-02-21,3.25,3.27,down,3.25
2449,2012-02-22,3.25,3.27,down,3.26
2450,2012-02-23,3.25,3.27,down,3.26
2451,2012-02-24,3.25,3.27,down,3.25
2452,2012-02-25,3.25,3.23,up,3.25
2453,2012-02-26,3.25,3.26,down,3.25
2454,2012-02-27,3.25,3.26,down,3.24
2455,2012-02-28,3.25,3.26,down,3.25
2456,2012-02-29,3.26,3.26,down,3.22
2457,2012-03-01,3.26,3.27,down,3.26
2458,2012-03-02,3.25,3.27,down,3.25
2459,2012-03-03,3.25,3.26,down,3.25
2460,2012-03-04,3.25,3.25,same,3.25
2461,2012-03-05,3.24,3.25,same,3.25
2462,2012-03-06,3.25,3.25,same,3.25
2463,2012-03-07,3.22,3.25,same,3.25
2464,2012-03-08,3.26,3.24,up,3.25
2465,2012-03-09,3.25,3.28,down,3.25
2466,2012-03-10,3.25,3.27,down,3.25
2467,2012-03-11,3.25,3.25,same,3.25
2468,2012-03-12,3.25,3.25,same,3.25
2469,2012-03-13,3.25,3.25,same,3.25
2470,2012-03-14,3.25,3.25,same,3.25
2471,2012-03-15,3.25,3.25,same,3.25
2472,2012-03-16,3.25,3.25,same,3.25
2473,2012-03-17,3.25,3.25,same,3.25
2474,2012-03-18,3.25,3.25,same,3.25
2475,2012-03-19,3.25,3.25,same,3.25
2476,2012-03-20,3.25,3.25,same,3.25
2477,2012-03-21,3.25,3.25,down,3.24
2478,2012-03-22,3.25,3.26,down,3.23
2479,2012-03-23,3.25,3.25,down,3.24
2480,2012-03-24,3.25,3.25,down,3.24
2481,2012-03-25,3.25,3.25,down,3.24
2482,2012-03-26,3.25,3.25,down,3.24
2483,2012-03-27,3.25,3.25,down,3.24
2484,2012-03-28,3.24,3.25,down,3.22
2485,2012-03-29,3.23,3.25,down,3.24
2486,2012-03-30,3.24,3.25,up,3.27
2487,2012-03-31,3.24,3.26,up,3.27
2488,2012-04-01,3.24,3.26,up,3.27
2489,2012-04-02,3.24,3.25,same,3.25
2490,2012-04-03,3.24,3.25,down,3.23
2491,2012-04-04,3.22,3.25,down,3.23
2492,2012-04-05,3.24,3.24,same,3.24
2493,2012-04-06,3.27,3.25,down,3.24
2494,2012-04-07,3.27,3.22,up,3.24
2495,2012-04-08,3.27,3.26,down,3.24
2496,2012-04-09,3.25,3.25,down,3.24
2497,2012-04-10,3.23,3.25,down,3.24
2498,2012-04-11,3.23,3.25,down,3.24
2499,2012-04-12,3.24,3.25,down,3.24
2500,2012-04-13,3.24,3.25,same,3.25
2501,2012-04-14,3.24,3.25,same,3.25
2502,2012-04-15,3.24,3.25,same,3.25
2503,2012-04-16,3.24,3.25,same,3.25
2504,2012-04-17,3.24,3.25,up,3.26
2505,2012-04-18,3.24,3.25,up,3.26
2506,2012-04-19,3.24,3.25,up,3.26
2507,2012-04-20,3.25,3.25,up,3.26
2508,2012-04-21,3.25,3.25,up,3.26
2509,2012-04-22,3.25,3.25,up,3.26
2510,2012-04-23,3.25,3.25,up,3.26
2511,2012-04-24,3.26,3.25,up,3.26
2512,2012-04-25,3.26,3.25,same,3.25
2513,2012-04-26,3.26,3.25,same,3.25
2514,2012-04-27,3.26,3.25,down,3.24
2515,2012-04-28,3.26,3.24,same,3.24
2516,2012-04-29,3.26,3.23,up,3.24
2517,2012-04-30,3.26,3.24,same,3.24
2518,2012-05-01,3.26,3.24,up,3.29
2519,2012-05-02,3.25,3.24,up,3.28
2520,2012-05-03,3.25,3.24,up,3.26
2521,2012-05-04,3.24,3.24,up,3.25
2522,2012-05-05,3.24,3.22,up,3.25
2523,2012-05-06,3.24,3.24,up,3.25
2524,2012-05-07,3.24,3.27,down,3.26
2525,2012-05-08,3.29,3.27,down,3.26
2526,2012-05-09,3.28,3.27,down,3.26
2527,2012-05-10,3.26,3.25,up,3.26
2528,2012-05-11,3.25,3.23,up,3.26
2529,2012-05-12,3.25,3.23,up,3.26
2530,2012-05-13,3.25,3.24,up,3.26
2531,2012-05-14,3.26,3.24,up,3.26
2532,2012-05-15,3.26,3.24,up,3.26
2533,2012-05-16,3.26,3.24,up,3.26
2534,2012-05-17,3.26,3.24,up,3.26
2535,2012-05-18,3.26,3.24,up,3.26
2536,2012-05-19,3.26,3.24,up,3.26
2537,2012-05-20,3.26,3.24,up,3.26
2538,2012-05-21,3.26,3.25,up,3.26
2539,2012-05-22,3.26,3.25,up,3.26
2540,2012-05-23,3.26,3.25,up,3.26
2541,2012-05-24,3.26,3.25,up,3.27
2542,2012-05-25,3.26,3.26,down,3.25
2543,2012-05-26,3.26,3.26,down,3.25
2544,2012-05-27,3.26,3.26,down,3.25
2545,2012-05-28,3.26,3.26,up,3.27
2546,2012-05-29,3.26,3.26,up,3.27
2547,2012-05-30,3.26,3.26,up,3.27
2548,2012-05-31,3.27,3.26,same,3.26
2549,2012-06-01,3.25,3.26,same,3.26
2550,2012-06-02,3.25,3.25,up,3.26
2551,2012-06-03,3.25,3.25,up,3.26
2552,2012-06-04,3.27,3.24,up,3.26
2553,2012-06-05,3.27,3.24,up,3.26
2554,2012-06-06,3.27,3.24,up,3.26
2555,2012-06-07,3.26,3.24,up,3.26
2556,2012-06-08,3.26,3.29,down,3.26
2557,2012-06-09,3.26,3.28,down,3.26
2558,2012-06-10,3.26,3.26,same,3.26
2559,2012-06-11,3.26,3.25,up,3.26
2560,2012-06-12,3.26,3.25,same,3.25
2561,2012-06-13,3.26,3.25,up,3.26
2562,2012-06-14,3.26,3.26,same,3.26
2563,2012-06-15,3.26,3.26,same,3.26
2564,2012-06-16,3.26,3.26,same,3.26
2565,2012-06-17,3.26,3.26,same,3.26
2566,2012-06-18,3.26,3.26,down,3.25
2567,2012-06-19,3.25,3.26,down,3.25
2568,2012-06-20,3.26,3.26,down,3.24
2569,2012-06-21,3.26,3.26,down,3.25
2570,2012-06-22,3.26,3.26,same,3.26
2571,2012-06-23,3.26,3.26,same,3.26
2572,2012-06-24,3.26,3.26,same,3.26
2573,2012-06-25,3.25,3.26,down,3.25
2574,2012-06-26,3.25,3.26,down,3.25
2575,2012-06-27,3.24,3.26,down,3.25
2576,2012-06-28,3.25,3.26,down,3.25
2577,2012-06-29,3.26,3.26,down,3.25
2578,2012-06-30,3.26,3.26,down,3.25
2579,2012-07-01,3.26,3.27,down,3.25
2580,2012-07-02,3.25,3.25,same,3.25
2581,2012-07-03,3.25,3.25,up,3.29
2582,2012-07-04,3.25,3.25,same,3.25
2583,2012-07-05,3.25,3.27,down,3.0
2584,2012-07-06,3.25,3.27,down,3.0
2585,2012-07-07,3.25,3.27,down,3.0
2586,2012-07-08,3.25,3.26,down,3.0
2587,2012-07-09,3.25,3.26,down,3.01
2588,2012-07-10,3.29,3.26,down,3.01
2589,2012-07-11,3.25,3.26,down,3.0
2590,2012-07-12,3.0,3.26,down,3.01
2591,2012-07-13,3.0,3.26,down,3.0
2592,2012-07-14,3.0,3.26,down,3.0
2593,2012-07-15,3.0,3.26,down,3.0
2594,2012-07-16,3.01,3.26,down,3.0
2595,2012-07-17,3.01,3.26,down,3.0
2596,2012-07-18,3.0,3.26,down,3.01
2597,2012-07-19,3.01,3.26,down,3.0
2598,2012-07-20,3.0,3.25,down,3.0
2599,2012-07-21,3.0,3.26,down,3.0
2600,2012-07-22,3.0,3.26,down,3.0
2601,2012-07-23,3.0,3.26,down,3.0
2602,2012-07-24,3.0,3.26,down,3.02
2603,2012-07-25,3.01,3.26,down,3.0
2604,2012-07-26,3.0,3.25,down,2.99
2605,2012-07-27,3.0,3.25,down,3.0
2606,2012-07-28,3.0,3.24,down,3.0
2607,2012-07-29,3.0,3.25,down,3.0
2608,2012-07-30,3.0,3.26,down,2.99
2609,2012-07-31,3.02,3.26,down,2.99
2610,2012-08-01,3.0,3.26,down,2.99
2611,2012-08-02,2.99,3.25,down,3.0
2612,2012-08-03,3.0,3.25,down,2.99
2613,2012-08-04,3.0,3.25,down,2.99
2614,2012-08-05,3.0,3.25,down,2.99
2615,2012-08-06,2.99,3.25,down,2.99
2616,2012-08-07,2.99,3.25,down,3.0
2617,2012-08-08,2.99,3.25,down,3.0
2618,2012-08-09,3.0,3.25,down,3.0
2619,2012-08-10,2.99,3.29,down,2.99
2620,2012-08-11,2.99,3.25,down,2.99
2621,2012-08-12,2.99,3.0,down,2.99
2622,2012-08-13,2.99,3.0,down,2.99
2623,2012-08-14,3.0,3.0,same,3.0
2624,2012-08-15,3.0,3.0,same,3.0
2625,2012-08-16,3.0,3.01,down,3.0
2626,2012-08-17,2.99,3.01,down,3.0
2627,2012-08-18,2.99,3.0,same,3.0
2628,2012-08-19,2.99,3.01,down,3.0
2629,2012-08-20,2.99,3.0,down,2.99
2630,2012-08-21,3.0,3.0,same,3.0
2631,2012-08-22,3.0,3.0,same,3.0
2632,2012-08-23,3.0,3.0,same,3.0
2633,2012-08-24,3.0,3.0,up,3.01
2634,2012-08-25,3.0,3.01,same,3.01
2635,2012-08-26,3.0,3.0,up,3.01
2636,2012-08-27,2.99,3.0,same,3.0
2637,2012-08-28,3.0,3.0,up,3.01
2638,2012-08-29,3.0,3.0,same,3.0
2639,2012-08-30,3.0,3.0,same,3.0
2640,2012-08-31,3.01,3.02,down,3.01
2641,2012-09-01,3.01,3.0,up,3.01
2642,2012-09-02,3.01,2.99,up,3.01
2643,2012-09-03,3.0,3.0,down,2.99
2644,2012-09-04,3.01,3.0,down,2.99
2645,2012-09-05,3.0,3.0,down,2.99
2646,2012-09-06,3.0,2.99,same,2.99
2647,2012-09-07,3.01,2.99,same,2.99
2648,2012-09-08,3.01,2.99,same,2.99
2649,2012-09-09,3.01,3.0,down,2.99
2650,2012-09-10,2.99,2.99,same,2.99
2651,2012-09-11,2.99,2.99,same,2.99
2652,2012-09-12,2.99,2.99,same,2.99
2653,2012-09-13,2.99,2.99,up,3.0
2654,2012-09-14,2.99,3.0,same,3.0
2655,2012-09-15,2.99,3.0,same,3.0
2656,2012-09-16,2.99,3.0,same,3.0
2657,2012-09-17,2.99,2.99,up,3.0
2658,2012-09-18,2.99,2.99,same,2.99
2659,2012-09-19,2.99,2.99,same,2.99
2660,2012-09-20,3.0,2.99,same,2.99
2661,2012-09-21,3.0,3.0,up,3.01
2662,2012-09-22,3.0,3.0,up,3.01
2663,2012-09-23,3.0,3.0,up,3.01
2664,2012-09-24,3.0,3.0,up,3.01
2665,2012-09-25,2.99,3.0,down,2.99
2666,2012-09-26,2.99,3.0,down,2.99
2667,2012-09-27,2.99,2.99,up,3.01
2668,2012-09-28,3.01,3.0,same,3.0
2669,2012-09-29,3.01,3.0,same,3.0
2670,2012-09-30,3.01,3.0,same,3.0
2671,2012-10-01,3.01,3.01,down,2.99
2672,2012-10-02,2.99,3.01,down,3.0
2673,2012-10-03,2.99,3.01,up,3.03
2674,2012-10-04,3.01,3.0,down,2.75
2675,2012-10-05,3.0,3.01,down,2.75
2676,2012-10-06,3.0,3.0,down,2.75
2677,2012-10-07,3.0,3.0,down,2.75
2678,2012-10-08,2.99,3.01,down,2.75
2679,2012-10-09,3.0,3.01,down,2.75
2680,2012-10-10,3.03,3.01,down,2.75
2681,2012-10-11,2.75,2.99,down,2.75
2682,2012-10-12,2.75,2.99,down,2.75
2683,2012-10-13,2.75,2.99,down,2.75
2684,2012-10-14,2.75,2.99,down,2.75
2685,2012-10-15,2.75,2.99,down,2.74
2686,2012-10-16,2.75,2.99,down,2.74
2687,2012-10-17,2.75,2.99,down,2.74
2688,2012-10-18,2.75,2.99,down,2.75
2689,2012-10-19,2.75,2.99,down,2.74
2690,2012-10-20,2.75,2.99,down,2.74
2691,2012-10-21,2.75,3.0,down,2.74
2692,2012-10-22,2.74,3.0,down,2.74
2693,2012-10-23,2.74,3.0,down,2.74
2694,2012-10-24,2.74,3.0,down,2.75
2695,2012-10-25,2.75,3.0,down,2.75
2696,2012-10-26,2.74,2.99,down,2.75
2697,2012-10-27,2.74,2.99,down,2.75
2698,2012-10-28,2.74,2.99,down,2.75
2699,2012-10-29,2.74,3.01,down,2.75
2700,2012-10-30,2.74,3.01,down,2.76
2701,2012-10-31,2.75,3.01,down,2.76
2702,2012-11-01,2.75,3.01,down,2.75
2703,2012-11-02,2.75,2.99,down,2.75
2704,2012-11-03,2.75,2.99,down,2.75
2705,2012-11-04,2.75,3.01,down,2.75
2706,2012-11-05,2.75,3.0,down,2.76
2707,2012-11-06,2.76,3.0,down,2.76
2708,2012-11-07,2.76,3.0,down,2.76
2709,2012-11-08,2.75,2.99,down,2.76
2710,2012-11-09,2.75,3.0,down,2.75
2711,2012-11-10,2.75,3.03,down,2.75
2712,2012-11-11,2.75,2.75,same,2.75
2713,2012-11-12,2.76,2.75,same,2.75
2714,2012-11-13,2.76,2.75,up,2.76
2715,2012-11-14,2.76,2.75,up,2.76
2716,2012-11-15,2.76,2.75,up,2.76
2717,2012-11-16,2.75,2.75,same,2.75
2718,2012-11-17,2.75,2.75,same,2.75
2719,2012-11-18,2.75,2.75,same,2.75
2720,2012-11-19,2.75,2.75,same,2.75
2721,2012-11-20,2.76,2.75,same,2.75
2722,2012-11-21,2.76,2.75,same,2.75
2723,2012-11-22,2.76,2.74,up,2.76
2724,2012-11-23,2.75,2.74,up,2.77
2725,2012-11-24,2.75,2.74,up,2.77
2726,2012-11-25,2.75,2.75,up,2.77
2727,2012-11-26,2.75,2.74,up,2.75
2728,2012-11-27,2.75,2.74,up,2.78
2729,2012-11-28,2.75,2.74,same,2.74
2730,2012-11-29,2.76,2.74,up,2.75
2731,2012-11-30,2.77,2.74,up,2.76
2732,2012-12-01,2.77,2.75,up,2.76
2733,2012-12-02,2.77,2.75,up,2.76
2734,2012-12-03,2.75,2.75,same,2.75
2735,2012-12-04,2.78,2.75,same,2.75
2736,2012-12-05,2.74,2.75,same,2.75
2737,2012-12-06,2.75,2.75,same,2.75
2738,2012-12-07,2.76,2.76,down,2.75
2739,2012-12-08,2.76,2.76,down,2.75
2740,2012-12-09,2.76,2.75,same,2.75
2741,2012-12-10,2.75,2.75,same,2.75
2742,2012-12-11,2.75,2.75,same,2.75
2743,2012-12-12,2.75,2.75,same,2.75
2744,2012-12-13,2.75,2.76,down,2.75
2745,2012-12-14,2.75,2.76,down,2.75
2746,2012-12-15,2.75,2.76,down,2.75
2747,2012-12-16,2.75,2.76,down,2.75
2748,2012-12-17,2.75,2.75,up,2.76
2749,2012-12-18,2.75,2.75,up,2.76
2750,2012-12-19,2.75,2.75,same,2.75
2751,2012-12-20,2.75,2.75,same,2.75
2752,2012-12-21,2.75,2.76,down,2.75
2753,2012-12-22,2.75,2.76,down,2.75
2754,2012-12-23,2.75,2.76,down,2.75
2755,2012-12-24,2.76,2.75,up,2.77
2756,2012-12-25,2.76,2.75,up,2.77
2757,2012-12-26,2.75,2.75,up,2.77
2758,2012-12-27,2.75,2.75,up,2.77
2759,2012-12-28,2.75,2.75,up,2.76
2760,2012-12-29,2.75,2.75,up,2.76
2761,2012-12-30,2.75,2.76,same,2.76
2762,2012-12-31,2.77,2.77,down,2.76
2763,2013-01-01,2.77,2.77,down,2.76
2764,2013-01-02,2.77,2.77,same,2.77
2765,2013-01-03,2.77,2.75,up,2.76
2766,2013-01-04,2.76,2.78,down,2.76
2767,2013-01-05,2.76,2.74,up,2.76
2768,2013-01-06,2.76,2.75,up,2.76
2769,2013-01-07,2.76,2.76,down,2.75
2770,2013-01-08,2.76,2.76,same,2.76
2771,2013-01-09,2.77,2.76,down,2.75
2772,2013-01-10,2.76,2.75,same,2.75
2773,2013-01-11,2.76,2.75,same,2.75
2774,2013-01-12,2.76,2.75,same,2.75
2775,2013-01-13,2.76,2.75,same,2.75
2776,2013-01-14,2.75,2.75,up,2.76
2777,2013-01-15,2.76,2.75,same,2.75
2778,2013-01-16,2.75,2.75,same,2.75
2779,2013-01-17,2.75,2.75,same,2.75
2780,2013-01-18,2.75,2.75,same,2.75
2781,2013-01-19,2.75,2.75,same,2.75
2782,2013-01-20,2.75,2.75,same,2.75
2783,2013-01-21,2.76,2.75,same,2.75
2784,2013-01-22,2.75,2.75,same,2.75
2785,2013-01-23,2.75,2.75,same,2.75
2786,2013-01-24,2.75,2.76,same,2.76
2787,2013-01-25,2.75,2.76,down,2.75
2788,2013-01-26,2.75,2.75,same,2.75
2789,2013-01-27,2.75,2.75,same,2.75
2790,2013-01-28,2.75,2.75,same,2.75
2791,2013-01-29,2.75,2.75,down,2.73
2792,2013-01-30,2.75,2.75,down,2.72
2793,2013-01-31,2.76,2.77,down,2.74
2794,2013-02-01,2.75,2.77,down,2.74
2795,2013-02-02,2.75,2.77,down,2.74
2796,2013-02-03,2.75,2.77,down,2.74
2797,2013-02-04,2.75,2.76,down,2.74
2798,2013-02-05,2.73,2.76,down,2.75
2799,2013-02-06,2.72,2.76,down,2.75
2800,2013-02-07,2.74,2.76,down,2.75
2801,2013-02-08,2.74,2.76,down,2.75
2802,2013-02-09,2.74,2.77,down,2.75
2803,2013-02-10,2.74,2.76,down,2.75
2804,2013-02-11,2.74,2.76,down,2.74
2805,2013-02-12,2.75,2.76,down,2.75
2806,2013-02-13,2.75,2.76,down,2.75
2807,2013-02-14,2.75,2.75,up,2.76
2808,2013-02-15,2.75,2.76,down,2.75
2809,2013-02-16,2.75,2.75,same,2.75
2810,2013-02-17,2.75,2.75,same,2.75
2811,2013-02-18,2.74,2.75,up,2.76
2812,2013-02-19,2.75,2.75,same,2.75
2813,2013-02-20,2.75,2.75,same,2.75
2814,2013-02-21,2.76,2.76,same,2.76
2815,2013-02-22,2.75,2.75,up,2.76
2816,2013-02-23,2.75,2.75,up,2.76
2817,2013-02-24,2.75,2.75,up,2.76
2818,2013-02-25,2.76,2.75,up,2.76
2819,2013-02-26,2.75,2.75,down,2.74
2820,2013-02-27,2.75,2.75,down,2.74
2821,2013-02-28,2.76,2.75,up,2.76
2822,2013-03-01,2.76,2.75,same,2.75
2823,2013-03-02,2.76,2.75,same,2.75
2824,2013-03-03,2.76,2.76,down,2.75
2825,2013-03-04,2.76,2.75,same,2.75
2826,2013-03-05,2.74,2.75,same,2.75
2827,2013-03-06,2.74,2.75,down,2.74
2828,2013-03-07,2.76,2.75,down,2.74
2829,2013-03-08,2.75,2.73,up,2.74
2830,2013-03-09,2.75,2.72,up,2.74
2831,2013-03-10,2.75,2.74,same,2.74
2832,2013-03-11,2.75,2.74,same,2.74
2833,2013-03-12,2.75,2.74,same,2.74
2834,2013-03-13,2.74,2.74,same,2.74
2835,2013-03-14,2.74,2.74,same,2.74
2836,2013-03-15,2.74,2.75,down,2.74
2837,2013-03-16,2.74,2.75,down,2.74
2838,2013-03-17,2.74,2.75,down,2.74
2839,2013-03-18,2.74,2.75,down,2.74
2840,2013-03-19,2.74,2.75,down,2.74
2841,2013-03-20,2.74,2.75,down,2.74
2842,2013-03-21,2.74,2.74,same,2.74
2843,2013-03-22,2.74,2.75,same,2.75
2844,2013-03-23,2.74,2.75,same,2.75
2845,2013-03-24,2.74,2.76,down,2.75
2846,2013-03-25,2.74,2.75,down,2.74
2847,2013-03-26,2.74,2.75,down,2.74
